"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","TSN","Latin_Name","Tag_Status","Host_Tag","Host_Latin_Name","Host_Status","Condition","Exotic"
"PRWI-0659","PRWI","PRWI","na",3.00,4,"Region",2017,20170615,43346,"Smilax rotundifolia","Tree",19295,"Pinus virginiana","Alive Leaning",,0
"NACE-0623","NACE","PISC","PISC",4.00,2,"Region",2019,20190522,43346,"Smilax rotundifolia","Tree",8228,"Nyssa sylvatica","Alive Standing",,0
"NACE-0296","NACE","NACE","FOCI",3.00,3,"Region",2016,20160603,43346,"Smilax rotundifolia","Tree",22775,"Acer rubrum","Alive Leaning","Vines in the crown",0
"PRWI-0238","PRWI","PRWI","na",4.00,1,"Region",2018,20180821,43346,"Smilax rotundifolia","Tree",322,"Ilex opaca","Alive Standing",,0
"MONO-0101","MONO","MONO","na",2.00,4,"Region",2013,20130829,43346,"Smilax rotundifolia","Tree",13653,"Morus alba","Alive Standing","Vines in the crown",0
"PRWI-0456","PRWI","PRWI","na",2.00,4,"Region",2013,20130816,43346,"Smilax rotundifolia","Tree",14512,"Ilex opaca","Alive Standing",,0
"PRWI-0456","PRWI","PRWI","na",3.00,4,"Region",2017,20170906,43346,"Smilax rotundifolia","Tree",14512,"Ilex opaca","Alive Standing",,0
"PRWI-0456","PRWI","PRWI","na",1.00,4,"Region",2009,20090812,43346,"Smilax rotundifolia","Tree",14512,"Ilex opaca","Alive Standing","Vines in the crown",0
"PRWI-0466","PRWI","PRWI","na",3.00,3,"Region",2016,20160606,43346,"Smilax rotundifolia","Tree",17916,"Fagus grandifolia","Alive Standing",,0
"PRWI-0466","PRWI","PRWI","na",2.00,3,"Region",2012,20120725,43346,"Smilax rotundifolia","Tree",17916,"Fagus grandifolia","Alive Standing",,0
"NACE-0649","NACE","PISC","PISC",2.00,3,"Region",2012,20120724,43346,"Smilax rotundifolia","Tree",11204,"Sassafras albidum","Alive Standing","Vines in the crown",0
"NACE-0055","NACE","GREE","BAWA",3.00,4,"Region",2017,20170609,43346,"Smilax rotundifolia","Tree",18469,"Prunus serotina","Alive Standing",,0
"NACE-0145","NACE","GREE","BAWA",3.00,3,"Region",2016,20160504,43346,"Smilax rotundifolia","Tree",11651,"Quercus X willdenowiana","Alive Standing",,0
"NACE-0145","NACE","GREE","BAWA",2.00,3,"Region",2012,20120619,43346,"Smilax rotundifolia","Tree",11651,"Quercus X willdenowiana","Alive Standing",,0
"NACE-0094","NACE","GREE","GREE",4.00,2,"Region",2019,20190509,43346,"Smilax rotundifolia","Tree",21907,"Ilex opaca","Alive Standing",,0
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,43346,"Smilax rotundifolia","Tree",21907,"Ilex opaca","Alive Standing",,0
"PRWI-0025","PRWI","PRWI","na",3.00,2,"Region",2015,20150527,43346,"Smilax rotundifolia","Tree",15379,"Fagus grandifolia","Alive Standing",,0
"PRWI-0256","PRWI","PRWI","na",3.00,4,"Region",2017,20170605,43346,"Smilax rotundifolia","Tree",19705,"Pinus virginiana","Alive Standing",,0
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,43346,"Smilax rotundifolia","Tree",18492,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"NACE-0087","NACE","GREE","GREE",4.00,1,"Region",2018,20180522,43346,"Smilax rotundifolia","Tree",1423,"Nyssa sylvatica","Alive Leaning",,0
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,43346,"Smilax rotundifolia","Tree",1423,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,43346,"Smilax rotundifolia","Tree",1423,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"NACE-0029","NACE","GREE","BAWA",3.00,3,"Region",2016,20160503,43346,"Smilax rotundifolia","Tree",22650,"Fagus grandifolia","Alive Standing",,0
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,20190906,43346,"Smilax rotundifolia","Tree",25190,"Fagus grandifolia","Alive Standing",,0
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,20150708,43346,"Smilax rotundifolia","Tree",22224,"Acer rubrum","Alive Leaning",,0
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,20190906,43346,"Smilax rotundifolia","Tree",22224,"Acer rubrum","Alive Leaning",,0
"NACE-0477","NACE","PISC","PISC",2.00,2,"Region",2011,20110928,43346,"Smilax rotundifolia","Tree",6398,"Acer rubrum","Alive Standing",,0
"PRWI-0601","PRWI","PRWI","na",3.00,3,"Region",2016,20160809,43346,"Smilax rotundifolia","Tree",17333,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0341","NACE","NACE","SHEP",2.00,2,"Region",2011,20110919,43346,"Smilax rotundifolia","Tree",21965,"Prunus serotina","Alive Standing",,0
"PRWI-0456","PRWI","PRWI","na",3.00,4,"Region",2017,20170906,43346,"Smilax rotundifolia","Tree",14514,"Cornus florida","Alive Standing",,0
"PRWI-0238","PRWI","PRWI","na",4.00,1,"Region",2018,20180821,43346,"Smilax rotundifolia","Tree",3096,"Quercus alba","Alive Leaning","Vines in the crown",0
"NACE-0586","NACE","PISC","PISC",3.00,4,"Region",2017,20170522,43346,"Smilax rotundifolia","Tree",18383,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",1.00,4,"Region",2009,20090824,43346,"Smilax rotundifolia","Tree",18415,"Acer rubrum","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",3.00,2,"Region",2015,20150512,43346,"Smilax rotundifolia","Tree",8228,"Nyssa sylvatica","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",2.00,2,"Region",2011,20110913,43346,"Smilax rotundifolia","Tree",8228,"Nyssa sylvatica","Alive Broken",,0
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,43346,"Smilax rotundifolia","Tree",18487,"Acer rubrum","Alive Standing",,0
"PRWI-0338","PRWI","PRWI","na",4.00,1,"Region",2018,20180611,43346,"Smilax rotundifolia","Tree",2772,"Fagus grandifolia","Alive Standing",,0
"PRWI-0090","PRWI","PRWI","na",1.00,4,"Region",2009,20090805,43346,"Smilax rotundifolia","Tree",13384,"Acer rubrum","Alive Standing",,0
"GWMP-0286","GWMP","TIDE","na",2.00,3,"Region",2012,20120604,43346,"Smilax rotundifolia","Tree",11524,"Fraxinus profunda","Alive Standing",,0
"PRWI-0338","PRWI","PRWI","na",3.00,1,"Region",2014,20140710,43346,"Smilax rotundifolia","Tree",2772,"Fagus grandifolia","Alive Standing",,0
"CHOH-1388","CHOH","POGO","na",3.00,3,"Region",2016,20160425,43346,"Smilax rotundifolia","Tree",13316,"Cercis canadensis","Alive Leaning","Vines in the crown",0
"PRWI-0338","PRWI","PRWI","na",2.00,1,"Region",2010,20100927,43346,"Smilax rotundifolia","Tree",2772,"Fagus grandifolia","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",3.00,4,"Region",2017,20170606,43346,"Smilax rotundifolia","Tree",18600,"Acer rubrum","Alive Leaning",,0
"NACE-0045","NACE","GREE","BAWA",2.00,4,"Region",2013,20130610,43346,"Smilax rotundifolia","Tree",18600,"Acer rubrum","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",3.00,4,"Region",2017,20170606,43346,"Smilax rotundifolia","Tree",18415,"Acer rubrum","Alive Standing",,0
"MONO-0101","MONO","MONO","na",3.00,4,"Region",2017,20170607,43346,"Smilax rotundifolia","Tree",13653,"Morus alba","Alive Standing",,0
"NACE-0094","NACE","GREE","GREE",2.00,2,"Region",2011,20110823,43346,"Smilax rotundifolia","Tree",4931,"Acer rubrum","Alive Leaning",,0
"MONO-0101","MONO","MONO","na",1.00,4,"Region",2009,20090630,43346,"Smilax rotundifolia","Tree",13653,"Morus alba","Alive Standing","Vines in the crown",0
"PRWI-0431","PRWI","PRWI","na",4.00,2,"Region",2019,20190906,43346,"Smilax rotundifolia","Tree",25186,"Acer rubrum","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",3.00,4,"Region",2017,20170609,43346,"Smilax rotundifolia","Tree",18471,"Pinus virginiana","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,43346,"Smilax rotundifolia","Tree",18471,"Pinus virginiana","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",1.00,4,"Region",2009,20090903,43346,"Smilax rotundifolia","Tree",18471,"Pinus virginiana","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",2.00,2,"Region",2011,20110913,43346,"Smilax rotundifolia","Tree",8207,"Ilex opaca","Alive Standing","Vines in the crown",0
"NACE-0623","NACE","PISC","PISC",3.00,2,"Region",2015,20150512,43346,"Smilax rotundifolia","Tree",8207,"Ilex opaca","Alive Standing","Vines in the crown",0
"NACE-0623","NACE","PISC","PISC",4.00,2,"Region",2019,20190522,43346,"Smilax rotundifolia","Tree",8207,"Ilex opaca","Alive Standing","Vines in the crown",0
"NACE-0107","NACE","GREE","GREE",2.00,3,"Region",2012,20120618,43346,"Smilax rotundifolia","Tree",16359,"Nyssa sylvatica","Alive Standing",,0
"PRWI-0082","PRWI","PRWI","na",1.00,4,"Region",2009,20090814,43346,"Smilax rotundifolia","Tree",13939,"Fagus grandifolia","Alive Standing",,0
"NACE-0493","NACE","PISC","PISC",2.00,4,"Region",2013,20130530,43346,"Smilax rotundifolia","Tree",12077,"Sassafras albidum","Alive Standing","Vines in the crown",0
"NACE-0097","NACE","GREE","BAWA",3.00,4,"Region",2017,20170621,43346,"Smilax rotundifolia","Tree",18492,"Nyssa sylvatica","Alive Standing",,0
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,43346,"Smilax rotundifolia","Tree",18492,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"NACE-0107","NACE","GREE","GREE",2.00,3,"Region",2012,20120618,43346,"Smilax rotundifolia","Tree",7402,"Ilex opaca","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",2.00,4,"Region",2013,20130610,43346,"Smilax rotundifolia","Tree",18415,"Acer rubrum","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",2.00,4,"Region",2013,20130610,43346,"Smilax rotundifolia","Tree",18597,"Prunus serotina","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",4.00,2,"Region",2019,20190522,43346,"Smilax rotundifolia","Tree",15686,"Acer rubrum","Alive Standing",,0
"PRWI-0025","PRWI","PRWI","na",2.00,2,"Region",2011,20110701,43346,"Smilax rotundifolia","Tree",10378,"Ilex opaca","Alive Standing",,0
"PRWI-0164","PRWI","PRWI","na",2.00,4,"Region",2013,20130710,43346,"Smilax rotundifolia","Tree",20503,"Fagus grandifolia","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",3.00,4,"Region",2017,20170609,43346,"Smilax rotundifolia","Tree",18458,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,43346,"Smilax rotundifolia","Tree",18458,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",1.00,4,"Region",2009,20090903,43346,"Smilax rotundifolia","Tree",18458,"Liquidambar styraciflua","Alive Standing",,0
"PRWI-0256","PRWI","PRWI","na",3.00,4,"Region",2017,20170605,43346,"Smilax rotundifolia","Tree",19737,"Pinus virginiana","Alive Standing",,0
"PRWI-0256","PRWI","PRWI","na",2.00,4,"Region",2013,20130617,43346,"Smilax rotundifolia","Tree",19737,"Pinus virginiana","Alive Standing",,0
"NACE-0491","NACE","PISC","PISC",4.00,1,"Region",2018,20180711,43346,"Smilax rotundifolia","Tree",1114,"Liquidambar styraciflua","Alive Standing",,0
"PRWI-0025","PRWI","PRWI","na",3.00,2,"Region",2015,20150527,43346,"Smilax rotundifolia","Tree",10378,"Ilex opaca","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",3.00,4,"Region",2017,20170606,43346,"Smilax rotundifolia","Tree",18597,"Prunus serotina","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",3.00,4,"Region",2017,20170606,43346,"Smilax rotundifolia","Tree",18438,"Quercus phellos","Alive Standing",,0
"PRWI-0164","PRWI","PRWI","na",1.00,4,"Region",2009,20090728,43346,"Smilax rotundifolia","Inactive (In Field)",19056,"Pinus virginiana","Alive Standing",,0
"PRWI-0164","PRWI","PRWI","na",2.00,4,"Region",2013,20130710,43346,"Smilax rotundifolia","Inactive (In Field)",19056,"Pinus virginiana","Alive Leaning",,0
"NACE-0097","NACE","GREE","BAWA",2.00,4,"Region",2013,20130605,43346,"Smilax rotundifolia","Tree",18493,"Nyssa sylvatica","Alive Standing",,0
"NACE-0004","NACE","GREE","BAWA",3.00,1,"Region",2014,20140530,43346,"Smilax rotundifolia","Tree",39,"Prunus serotina","Alive Standing",,0
"NACE-0097","NACE","GREE","BAWA",1.00,4,"Region",2009,20090904,43346,"Smilax rotundifolia","Tree",18493,"Nyssa sylvatica","Alive Standing",,0
"PRWI-0601","PRWI","PRWI","na",3.00,3,"Region",2016,20160809,43346,"Smilax rotundifolia","Tree",17358,"Acer rubrum","Alive Standing",,0
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,20110901,43346,"Smilax rotundifolia","Tree",10624,"Acer rubrum","Alive Standing",,0
"PRWI-0431","PRWI","PRWI","na",3.00,2,"Region",2015,20150708,43346,"Smilax rotundifolia","Tree",10624,"Acer rubrum","Alive Standing",,0
"NACE-0491","NACE","PISC","PISC",2.00,1,"Region",2010,20100726,43346,"Smilax rotundifolia","Tree",1114,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0045","NACE","GREE","BAWA",1.00,4,"Region",2009,20090824,43346,"Smilax rotundifolia","Tree",18597,"Prunus serotina","Alive Standing",,0
"PRWI-0379","PRWI","PRWI","na",2.00,3,"Region",2012,20120816,43346,"Smilax rotundifolia","Tree",17924,"Acer rubrum","Alive Standing",,0
"NACE-0145","NACE","GREE","BAWA",2.00,3,"Region",2012,20120619,43346,"Smilax rotundifolia","Tree",11655,"Pinus virginiana","Alive Standing",,0
"NACE-0029","NACE","GREE","BAWA",3.00,3,"Region",2016,20160503,43346,"Smilax rotundifolia","Tree",16381,"Fagus grandifolia","Alive Standing","Vines in the crown",0
"NACE-0145","NACE","GREE","BAWA",3.00,3,"Region",2016,20160504,43346,"Smilax rotundifolia","Tree",11655,"Pinus virginiana","Alive Leaning",,0
"CATO-0016","CATO","CATO","na",3.00,3,"Region",2016,20160614,43346,"Smilax rotundifolia","Tree",17726,"Fraxinus americana","Alive Standing","Vines in the crown",0
"NACE-0094","NACE","GREE","GREE",3.00,2,"Region",2015,20150505,43346,"Smilax rotundifolia","Tree",15598,"Liquidambar styraciflua","Alive Standing",,0
"PRWI-0659","PRWI","PRWI","na",2.00,4,"Region",2013,20130702,43346,"Smilax rotundifolia","Tree",19293,"Pinus virginiana","Alive Standing",,0
"PRWI-0338","PRWI","PRWI","na",4.00,1,"Region",2018,20180611,43346,"Smilax rotundifolia","Tree",25636,"Fagus grandifolia","Alive Standing",,0
"PRWI-0379","PRWI","PRWI","na",3.00,3,"Region",2016,20160804,43346,"Smilax rotundifolia","Tree",17954,"Acer rubrum","Alive Standing",,0
"NACE-0586","NACE","PISC","PISC",1.00,4,"Region",2009,20090617,43346,"Smilax rotundifolia","Tree",18387,"Acer rubrum","Alive Standing",,0
"PRWI-0147","PRWI","PRWI","na",3.00,4,"Region",2017,20170601,43346,"Smilax rotundifolia","Tree",19434,"Acer rubrum","Alive Standing",,0
"PRWI-0379","PRWI","PRWI","na",2.00,3,"Region",2012,20120816,43346,"Smilax rotundifolia","Tree",17954,"Acer rubrum","Alive Standing",,0
"NACE-0491","NACE","PISC","PISC",3.00,1,"Region",2014,20140714,43346,"Smilax rotundifolia","Tree",1114,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"NACE-0055","NACE","GREE","BAWA",3.00,4,"Region",2017,20170609,43346,"Smilax rotundifolia","Tree",18464,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0086","NACE","GREE","GREE",3.00,2,"Region",2015,20150526,43346,"Smilax rotundifolia","Tree",5029,"Pinus virginiana","Alive Standing",,0
"NACE-0586","NACE","PISC","PISC",3.00,4,"Region",2017,20170522,43346,"Smilax rotundifolia","Tree",18387,"Acer rubrum","Alive Standing",,0
"PRWI-0431","PRWI","PRWI","na",2.00,2,"Region",2011,20110901,43346,"Smilax rotundifolia","Tree",10633,"Carya glabra","Alive Standing",,0
"PRWI-0273","PRWI","PRWI","na",2.00,3,"Region",2012,20121002,43346,"Smilax rotundifolia","Tree",17044,"Nyssa sylvatica","Alive Standing",,0
"PRWI-0273","PRWI","PRWI","na",3.00,3,"Region",2016,20160609,43346,"Smilax rotundifolia","Tree",17044,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"PRWI-0598","PRWI","PRWI","na",2.00,4,"Region",2013,20130805,43346,"Smilax rotundifolia","Tree",18724,"Pinus virginiana","Alive Standing",,0
"PRWI-0025","PRWI","PRWI","na",4.00,2,"Region",2019,20190708,43346,"Smilax rotundifolia","Tree",10378,"Ilex opaca","Alive Leaning",,0
"NACE-0045","NACE","GREE","BAWA",2.00,4,"Region",2013,20130610,43346,"Smilax rotundifolia","Tree",18438,"Quercus phellos","Alive Standing",,0
"NACE-0586","NACE","PISC","PISC",2.00,4,"Region",2013,20130530,43346,"Smilax rotundifolia","Tree",18387,"Acer rubrum","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",2.00,2,"Region",2011,20110913,43346,"Smilax rotundifolia","Tree",15686,"Acer rubrum","Alive Standing","Vines in the crown",0
"CHOH-1201","CHOH","BRUN","na",4.00,1,"Region",2018,20180730,43346,"Smilax rotundifolia","Tree",726,"Ulmus americana","Alive Standing","Vines in the crown",0
"CHOH-1201","CHOH","BRUN","na",2.00,1,"Region",2010,20100610,43346,"Smilax rotundifolia","Tree",12589,"Fraxinus americana","Alive Standing","Vines in the crown",0
"NACE-0087","NACE","GREE","GREE",2.00,1,"Region",2010,20100622,43346,"Smilax rotundifolia","Tree",1438,"Nyssa sylvatica","Alive Standing",,0
"PRWI-0256","PRWI","PRWI","na",3.00,4,"Region",2017,20170605,43346,"Smilax rotundifolia","Tree",19706,"Liriodendron tulipifera","Alive Standing",,0
"NACE-0087","NACE","GREE","GREE",3.00,1,"Region",2014,20140529,43346,"Smilax rotundifolia","Tree",1438,"Nyssa sylvatica","Alive Standing",,0
"PRWI-0659","PRWI","PRWI","na",1.00,4,"Region",2009,20090731,43346,"Smilax rotundifolia","Tree",19127,"Pinus virginiana","Alive Standing",,0
"CHOH-1201","CHOH","BRUN","na",3.00,1,"Region",2014,20140616,43346,"Smilax rotundifolia","Tree",12589,"Fraxinus americana","Alive Leaning","Vines in the crown",0
"PRWI-0601","PRWI","PRWI","na",2.00,3,"Region",2012,20120806,43346,"Smilax rotundifolia","Tree",17358,"Acer rubrum","Alive Standing",,0
"PRWI-0238","PRWI","PRWI","na",3.00,1,"Region",2014,20140611,43346,"Smilax rotundifolia","Tree",3087,"Fagus grandifolia","Alive Standing",,0
"PRWI-0256","PRWI","PRWI","na",2.00,4,"Region",2013,20130617,43346,"Smilax rotundifolia","Tree",19732,"Pinus virginiana","Alive Standing",,0
"PRWI-0238","PRWI","PRWI","na",4.00,1,"Region",2018,20180821,43346,"Smilax rotundifolia","Tree",25222,"Fagus grandifolia","Alive Standing",,0
"PRWI-0238","PRWI","PRWI","na",2.00,1,"Region",2010,20100709,43346,"Smilax rotundifolia","Tree",3087,"Fagus grandifolia","Alive Standing",,0
"PRWI-0598","PRWI","PRWI","na",2.00,4,"Region",2013,20130805,43346,"Smilax rotundifolia","Tree",18720,"Pinus virginiana","Alive Standing",,0
"NACE-0055","NACE","GREE","BAWA",1.00,4,"Region",2009,20090903,43346,"Smilax rotundifolia","Tree",18464,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0491","NACE","PISC","PISC",2.00,1,"Region",2010,20100726,43346,"Smilax rotundifolia","Tree",1117,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0623","NACE","PISC","PISC",3.00,2,"Region",2015,20150512,43346,"Smilax rotundifolia","Tree",15686,"Acer rubrum","Alive Standing",,0
"CHOH-0256","CHOH","CUMB","na",2.00,3,"Region",2012,20120808,43348,"Smilax tamnoides","Tree",13761,"Acer saccharinum","Alive Standing",,0
"CHOH-0256","CHOH","CUMB","na",3.00,3,"Region",2016,20160714,43348,"Smilax tamnoides","Tree",13761,"Acer saccharinum","Alive Standing",,0
"CHOH-0921","CHOH","WILL","na",2.00,4,"Region",2013,20130807,43348,"Smilax tamnoides","Tree",14242,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0247","CHOH","WILL","na",3.00,3,"Region",2016,20160623,43348,"Smilax tamnoides","Tree",17475,"Prunus serotina","Alive Standing","Vines in the crown",0
"PRWI-0707","PRWI","PRWI","na",2.00,4,"Region",2013,20130731,43367,"Dioscorea villosa","Tree",14942,"Acer rubrum","Alive Standing",,0
"MANA-0002","MANA","MANA","na",4.00,1,"Region",2018,20180509,43367,"Dioscorea villosa","Tree",172,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MANA-0002","MANA","MANA","na",4.00,1,"Region",2018,20180509,43367,"Dioscorea villosa","Tree",145,"Juniperus virginiana","Alive Fallen","Vines in the crown",0
"MANA-0002","MANA","MANA","na",4.00,1,"Region",2018,20180509,43367,"Dioscorea villosa","Tree",167,"Quercus stellata","Alive Standing",,0
"MANA-0002","MANA","MANA","na",3.00,1,"Region",2014,20140523,43367,"Dioscorea villosa","Tree",162,"Juniperus virginiana","Alive Standing",,0
"MANA-0002","MANA","MANA","na",3.00,1,"Region",2014,20140523,43367,"Dioscorea villosa","Tree",186,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MANA-0002","MANA","MANA","na",3.00,1,"Region",2014,20140523,43367,"Dioscorea villosa","Tree",171,"Quercus stellata","Alive Standing","Vines in the crown",0
"PRWI-0707","PRWI","PRWI","na",2.00,4,"Region",2013,20130731,182067,"Amphicarpaea bracteata","Tree",14937,"Quercus alba","Alive Standing",,0
"PRWI-0707","PRWI","PRWI","na",2.00,4,"Region",2013,20130731,182067,"Amphicarpaea bracteata","Tree",14997,"Liriodendron tulipifera","Alive Standing",,0
"NACE-0477","NACE","PISC","PISC",3.00,2,"Region",2015,20150903,182067,"Amphicarpaea bracteata","Tree",6365,"Fraxinus profunda","Alive Standing",,0
"CHOH-0539","CHOH","CUMB","na",4.00,1,"Region",2018,20180824,502801,"Glechoma hederacea","Tree",311,"Acer negundo","Alive Standing",,1
"MONO-0074","MONO","MONO","na",2.00,4,"Park",2013,20130829,502801,"Glechoma hederacea","Tree",16995,"Fraxinus pennsylvanica","Alive Standing",,1
"CHOH-0983","CHOH","BRUN","na",2.00,1,"Region",2010,20100728,502801,"Glechoma hederacea","Inactive (In Field)",1881,"Acer negundo","Alive Standing",,1
